datetime,ticker,price,daily_returns
2022-05-18,AUDUSD,0.6954,
2022-05-19,AUDUSD,0.7047,0.013373597929249303
2022-05-20,AUDUSD,0.7032,-0.002128565346956046
2022-05-23,AUDUSD,0.7107,0.010665529010238872
2022-05-24,AUDUSD,0.71051,-0.00026734205712686254
2022-05-25,AUDUSD,0.70833,-0.003068218603538231
2022-05-26,AUDUSD,0.70924,0.0012847119280561259
2022-05-27,AUDUSD,0.716,0.009531329310247472
2022-05-30,AUDUSD,0.7194,0.004748603351955483
2022-05-31,AUDUSD,0.7174,-0.0027800945232138163
2022-06-01,AUDUSD,0.71733,-9.757457485370935e-05
2022-06-02,AUDUSD,0.72629,0.012490764362287798
2022-06-03,AUDUSD,0.7206,-0.007834336146718246
2022-06-06,AUDUSD,0.71926,-0.0018595614765473112
2022-06-07,AUDUSD,0.72296,0.005144175958624153
2022-06-08,AUDUSD,0.71896,-0.005532809560694907
2022-06-09,AUDUSD,0.70968,-0.012907533103371671
2022-06-10,AUDUSD,0.7051,-0.0064536128959531425
2022-06-13,AUDUSD,0.69259,-0.017742164232023683
2022-06-14,AUDUSD,0.68737,-0.007536926608816219
2022-06-15,AUDUSD,0.70049,0.019087245588256474
2022-06-16,AUDUSD,0.7047,0.006010078659224316
2022-06-17,AUDUSD,0.6931,-0.016460905349794164
2022-06-20,AUDUSD,0.6952,0.003029865820227906
2022-06-21,AUDUSD,0.6965,0.0018699654775604646
2022-06-22,AUDUSD,0.69235,-0.005958363244795373
2022-06-23,AUDUSD,0.68953,-0.004073084422618667
2022-06-24,AUDUSD,0.6947,0.007497860861746419
2022-06-27,AUDUSD,0.69216,-0.0036562544983446132
2022-06-28,AUDUSD,0.6905,-0.0023982894128524723
2022-06-29,AUDUSD,0.68763,-0.004156408399710432
2022-06-30,AUDUSD,0.69004,0.0035047918211830176
2022-07-01,AUDUSD,0.6813,-0.012665932409715364
2022-07-04,AUDUSD,0.68638,0.007456333480111432
2022-07-05,AUDUSD,0.6797,-0.009732218304729146
2022-07-06,AUDUSD,0.67819,-0.0022215683389731344
2022-07-07,AUDUSD,0.68381,0.008286763296421418
2022-07-08,AUDUSD,0.6856,0.0026176861993827405
2022-07-11,AUDUSD,0.673,-0.01837806301050171
2022-07-12,AUDUSD,0.6756,0.0038632986627042953
2022-07-13,AUDUSD,0.67552,-0.00011841326228534399
2022-07-14,AUDUSD,0.67446,-0.0015691615348176757
2022-07-15,AUDUSD,0.67887,0.006538564184681128
2022-07-18,AUDUSD,0.68115,0.0033585222502099388
2022-07-19,AUDUSD,0.68983,0.01274315495852596
2022-07-20,AUDUSD,0.6887,-0.0016380847455170766
2022-07-21,AUDUSD,0.6933,0.0066792507623059105
2022-07-22,AUDUSD,0.6924,-0.0012981393336217728
2022-07-25,AUDUSD,0.6956,0.0046216060080876975
2022-07-26,AUDUSD,0.69363,-0.0028320874065554946
2022-07-27,AUDUSD,0.6992,0.008030217839482212
2022-07-28,AUDUSD,0.69884,-0.0005148741418764535
2022-07-29,AUDUSD,0.6984,-0.0006296147902238314
2022-08-01,AUDUSD,0.70244,0.005784650630011434
2022-08-02,AUDUSD,0.69175,-0.015218381641136536
2022-08-03,AUDUSD,0.69488,0.004524756053487566
2022-08-04,AUDUSD,0.69651,0.0023457287589223608
2022-08-05,AUDUSD,0.6908,-0.008198015821739846
2022-08-08,AUDUSD,0.69816,0.010654313839027374
2022-08-09,AUDUSD,0.69631,-0.0026498223902831075
2022-08-10,AUDUSD,0.7077,0.01635765679079726
2022-08-11,AUDUSD,0.7103,0.0036738731100749433
2022-08-12,AUDUSD,0.7121,0.002534140504012239
2022-08-15,AUDUSD,0.70211,-0.01402892852127502
2022-08-16,AUDUSD,0.70228,0.0002421273019896919
2022-08-17,AUDUSD,0.69315,-0.013000512616050508
2022-08-18,AUDUSD,0.6914,-0.002524706052081105
2022-08-19,AUDUSD,0.6872,-0.0060746311831066935
2022-08-22,AUDUSD,0.68735,0.00021827706635613175
2022-08-23,AUDUSD,0.69263,0.007681676002036841
2022-08-24,AUDUSD,0.69061,-0.002916420022234134
2022-08-25,AUDUSD,0.69801,0.010715164854259385
2022-08-26,AUDUSD,0.689,-0.01290812452543666
2022-08-29,AUDUSD,0.69004,0.0015094339622641062
2022-08-30,AUDUSD,0.6853,-0.006869167004811216
2022-08-31,AUDUSD,0.6842,-0.0016051364365970988
2022-09-01,AUDUSD,0.67826,-0.008681672025723564
2022-09-02,AUDUSD,0.6808,0.003744876595995539
2022-09-05,AUDUSD,0.67946,-0.0019682726204465206
2022-09-06,AUDUSD,0.67352,-0.00874223648191208
2022-09-07,AUDUSD,0.67682,0.00489963178524766
2022-09-08,AUDUSD,0.67462,-0.003250494961732797
2022-09-09,AUDUSD,0.684,0.013904123803029966
2022-09-12,AUDUSD,0.68857,0.006681286549707455
2022-09-13,AUDUSD,0.67331,-0.022161871705128067
2022-09-14,AUDUSD,0.67469,0.0020495759754051157
2022-09-15,AUDUSD,0.6698,-0.0072477730513274
2022-09-16,AUDUSD,0.6718,0.002985965959988013
2022-09-19,AUDUSD,0.6726,0.0011908306043466599
2022-09-20,AUDUSD,0.66869,-0.005813261968480532
2022-09-21,AUDUSD,0.66314,-0.008299810076418113
2022-09-22,AUDUSD,0.6642,0.001598455831347989
2022-09-23,AUDUSD,0.65283,-0.01711833785004513
2022-09-26,AUDUSD,0.64535,-0.011457806779712976
2022-09-27,AUDUSD,0.64316,-0.0033935073990858378
2022-09-28,AUDUSD,0.652,0.01374463586043917
2022-09-29,AUDUSD,0.64973,-0.003481595092024503
2022-09-30,AUDUSD,0.6402,-0.014667631169870576
2022-10-03,AUDUSD,0.65118,0.017150890346766534
2022-10-04,AUDUSD,0.65009,-0.0016738843330569297
2022-10-05,AUDUSD,0.6489,-0.0018305157747386946
2022-10-06,AUDUSD,0.64105,-0.012097395592541305
2022-10-07,AUDUSD,0.6368,-0.0066297480695732824
2022-10-10,AUDUSD,0.62947,-0.01151067839195985
2022-10-11,AUDUSD,0.62715,-0.003685640300570281
2022-10-12,AUDUSD,0.62751,0.0005740253527863892
2022-10-13,AUDUSD,0.62957,0.003282816210100181
2022-10-14,AUDUSD,0.6194,-0.016153882808901288
2022-10-17,AUDUSD,0.62863,0.014901517597675218
2022-10-18,AUDUSD,0.63103,0.003817826066207397
2022-10-19,AUDUSD,0.62697,-0.006433925486902248
2022-10-20,AUDUSD,0.62804,0.0017066207314544446
2022-10-21,AUDUSD,0.63805,0.015938475256352946
2022-10-24,AUDUSD,0.63055,-0.011754564689287594
2022-10-25,AUDUSD,0.63892,0.01327412576322251
2022-10-26,AUDUSD,0.64901,0.015792274463156453
2022-10-27,AUDUSD,0.64517,-0.00591670390286736
2022-10-28,AUDUSD,0.6409,-0.006618410651456186
2022-10-31,AUDUSD,0.63951,-0.0021688250897176076
2022-11-01,AUDUSD,0.6391,-0.0006411158543260242
2022-11-02,AUDUSD,0.6352,-0.006102331403536221
2022-11-03,AUDUSD,0.62878,-0.010107052896725421
2022-11-04,AUDUSD,0.64681,0.028674576163363996
2022-11-07,AUDUSD,0.64777,0.0014842071087335373
2022-11-08,AUDUSD,0.65044,0.004121833366781624
2022-11-09,AUDUSD,0.64304,-0.011376914088924495
2022-11-10,AUDUSD,0.66177,0.029127270465289845
2022-11-11,AUDUSD,0.67052,0.01322211644529081
2022-11-14,AUDUSD,0.67003,-0.0007307761140606939
2022-11-15,AUDUSD,0.67559,0.008298135904362569
2022-11-16,AUDUSD,0.67399,-0.0023683003004781877
2022-11-17,AUDUSD,0.66809,-0.008753839077731196
2022-11-18,AUDUSD,0.66684,-0.0018710054034635215
2022-11-21,AUDUSD,0.66045,-0.009582508547777535
2022-11-22,AUDUSD,0.66479,0.006571277159512556
2022-11-23,AUDUSD,0.67324,0.0127107808480873
2022-11-24,AUDUSD,0.67643,0.0047382805537401484
2022-11-25,AUDUSD,0.6745,-0.00285321467114108
2022-11-28,AUDUSD,0.66493,-0.014188287620459539
2022-11-29,AUDUSD,0.66879,0.005805122343705227
2022-11-30,AUDUSD,0.67876,0.014907519550232617
2022-12-01,AUDUSD,0.68112,0.0034769285167068897
2022-12-02,AUDUSD,0.67914,-0.0029069767441860517
2022-12-05,AUDUSD,0.66975,-0.013826309744677134
2022-12-06,AUDUSD,0.66873,-0.0015229563269875124
2022-12-07,AUDUSD,0.6723,0.00533847741240856
2022-12-08,AUDUSD,0.67688,0.006812434924884814
2022-12-09,AUDUSD,0.6793,0.003575227514478252
2022-12-12,AUDUSD,0.67459,-0.00693360812601207
2022-12-13,AUDUSD,0.6852,0.015728071865874105
2022-12-14,AUDUSD,0.6863,0.0016053706946876911
2022-12-15,AUDUSD,0.67016,-0.02351741221040371
2022-12-16,AUDUSD,0.66851,-0.0024620986033184744
2022-12-19,AUDUSD,0.66964,0.001690326247924423
2022-12-20,AUDUSD,0.6678,-0.0027477450570456696
2022-12-21,AUDUSD,0.67069,0.004327643006888371
2022-12-22,AUDUSD,0.66671,-0.005934187180366424
2022-12-23,AUDUSD,0.6713,0.00688455250408726
2022-12-26,AUDUSD,0.6723,0.0014896469536720414
2022-12-27,AUDUSD,0.67314,0.0012494422132975913
2022-12-28,AUDUSD,0.67375,0.000906200790325995
2022-12-29,AUDUSD,0.67766,0.00580333951762535
2022-12-30,AUDUSD,0.68126,0.005312398547944408
2023-01-02,AUDUSD,0.6797,-0.002289874644041956
2023-01-03,AUDUSD,0.6724,-0.010740032367220764
2023-01-04,AUDUSD,0.68398,0.017221891731112438
2023-01-05,AUDUSD,0.67512,-0.012953595134360674
2023-01-06,AUDUSD,0.68742,0.018218983291859114
2023-01-09,AUDUSD,0.69073,0.004815105757760785
2023-01-10,AUDUSD,0.68872,-0.0029099648198281924
2023-01-11,AUDUSD,0.6904,0.0024393077012430098
2023-01-12,AUDUSD,0.69658,0.008951332560834135
2023-01-13,AUDUSD,0.69676,0.0002584053518619456
2023-01-16,AUDUSD,0.69518,-0.002267638785234505
2023-01-17,AUDUSD,0.69872,0.005092206335049809
2023-01-18,AUDUSD,0.69416,-0.0065262193725670326
2023-01-19,AUDUSD,0.69094,-0.004638700011524777
2023-01-20,AUDUSD,0.69672,0.008365415231423867
2023-01-23,AUDUSD,0.70257,0.008396486393386082
2023-01-24,AUDUSD,0.70453,0.0027897576042243966
2023-01-25,AUDUSD,0.71026,0.008133081628887373
2023-01-26,AUDUSD,0.71137,0.0015628079858078792
2023-01-27,AUDUSD,0.71064,-0.0010261889031023541
2023-01-30,AUDUSD,0.70598,-0.006557469323426712
2023-01-31,AUDUSD,0.70542,-0.0007932236040680829
2023-02-01,AUDUSD,0.7135,0.011454169147458115
2023-02-02,AUDUSD,0.7076,-0.008269096005606213
2023-02-03,AUDUSD,0.69176,-0.022385528547201772
2023-02-06,AUDUSD,0.68815,-0.005218572915462016
2023-02-07,AUDUSD,0.69579,0.011102230618324382
2023-02-08,AUDUSD,0.69267,-0.004484111585392192
2023-02-09,AUDUSD,0.69355,0.0012704462442432174
2023-02-10,AUDUSD,0.69143,-0.0030567370773556535
2023-02-13,AUDUSD,0.69643,0.007231390017789163
2023-02-14,AUDUSD,0.69851,0.0029866605401833723
2023-02-15,AUDUSD,0.6902,-0.011896751657098581
2023-02-16,AUDUSD,0.68781,-0.0034627644161112636
2023-02-17,AUDUSD,0.68761,-0.000290777976476031
2023-02-20,AUDUSD,0.6906,0.004348395165864272
2023-02-21,AUDUSD,0.68515,-0.0078916883869099
2023-02-22,AUDUSD,0.68021,-0.007210099978107065
2023-02-23,AUDUSD,0.68071,0.0007350671116272967
2023-02-24,AUDUSD,0.67219,-0.012516343229863058
2023-02-27,AUDUSD,0.67381,0.002410032877609103
2023-02-28,AUDUSD,0.6728,-0.0014989388700079598
2023-03-01,AUDUSD,0.67596,0.004696789536266399
2023-03-02,AUDUSD,0.67295,-0.004452926208651342
2023-03-03,AUDUSD,0.67674,0.0056319191618989795
2023-03-06,AUDUSD,0.67297,-0.005570824836717225
2023-03-07,AUDUSD,0.65832,-0.021769172474255805
2023-03-08,AUDUSD,0.65883,0.0007746992344148662
2023-03-09,AUDUSD,0.65885,3.0356844709533704e-05
2023-03-10,AUDUSD,0.65781,-0.0015785080063748236
2023-03-13,AUDUSD,0.6666,0.013362521092716628
2023-03-14,AUDUSD,0.66794,0.002010201020101965
2023-03-15,AUDUSD,0.6613,-0.009941012665808269
2023-03-16,AUDUSD,0.66521,0.005912596401028258
2023-03-17,AUDUSD,0.6695,0.006449091264412843
2023-03-20,AUDUSD,0.67163,0.0031814787154591517
2023-03-21,AUDUSD,0.6668,-0.007191459583401616
2023-03-22,AUDUSD,0.66821,0.00211457708458318
2023-03-23,AUDUSD,0.66872,0.0007632331153379912
2023-03-24,AUDUSD,0.6645,-0.006310563464529295
2023-03-27,AUDUSD,0.66484,0.0005116629044394916
2023-03-28,AUDUSD,0.6705,0.008513326514650199
2023-03-29,AUDUSD,0.66818,-0.00346010439970168
2023-03-30,AUDUSD,0.67109,0.004355113891466367
2023-03-31,AUDUSD,0.6685,-0.0038593929279232553
2023-04-03,AUDUSD,0.6782,0.01451009723261043
2023-04-04,AUDUSD,0.67515,-0.004497198466529073
2023-04-05,AUDUSD,0.67209,-0.0045323261497446365
2023-04-06,AUDUSD,0.6671,-0.0074246008719069945
2023-04-07,AUDUSD,0.6668,-0.0004497076900016328
2023-04-10,AUDUSD,0.66401,-0.0041841631673664725
2023-04-11,AUDUSD,0.6652,0.0017921416846131688
2023-04-12,AUDUSD,0.6691,0.005862898376428172
2023-04-13,AUDUSD,0.67819,0.013585413241667732
2023-04-14,AUDUSD,0.6708,-0.010896651380881472
2023-04-17,AUDUSD,0.67018,-0.0009242695289206626
2023-04-18,AUDUSD,0.67267,0.0037154197379807297
2023-04-19,AUDUSD,0.67127,-0.002081258269285069
2023-04-20,AUDUSD,0.6741,0.00421588928449057
2023-04-21,AUDUSD,0.669,-0.007565643079661788
2023-04-24,AUDUSD,0.6693,0.0004484304932734773
2023-04-25,AUDUSD,0.66267,-0.00990587180636493
2023-04-26,AUDUSD,0.6604,-0.0034255360888526543
2023-04-27,AUDUSD,0.66269,0.0034675953967293616
2023-04-28,AUDUSD,0.66112,-0.0023691318716141385
2023-05-01,AUDUSD,0.66266,0.0023293804453048406
2023-05-02,AUDUSD,0.66619,0.005327015362327492
2023-05-03,AUDUSD,0.66706,0.0013059337426259976
2023-05-04,AUDUSD,0.66916,0.003148142595868375
2023-05-05,AUDUSD,0.6748,0.00842847749417186
2023-05-08,AUDUSD,0.67799,0.0047273266152934035
2023-05-09,AUDUSD,0.6767,-0.0019026829304267245
2022-05-18,EURCAD,1.34783,
2022-05-19,EURCAD,1.35653,0.006454819969877512
2022-05-20,EURCAD,1.35561,-0.0006782009981349812
2022-05-23,EURCAD,1.3646,0.006631700857916423
2022-05-24,EURCAD,1.37551,0.00799501685475601
2022-05-25,EURCAD,1.36851,-0.005089021526561099
2022-05-26,EURCAD,1.37028,0.0012933774689261046
2022-05-27,EURCAD,1.36554,-0.003459147035642318
2022-05-30,EURCAD,1.36384,-0.0012449287461371306
2022-05-31,EURCAD,1.35745,-0.004685300328484243
2022-06-01,EURCAD,1.34795,-0.006998416147924513
2022-06-02,EURCAD,1.35064,0.0019956229830484506
2022-06-03,EURCAD,1.34991,-0.0005404845110467127
2022-06-06,EURCAD,1.345,-0.003637279522338499
2022-06-07,EURCAD,1.34141,-0.0026691449814125745
2022-06-08,EURCAD,1.34548,0.0030341208131741126
2022-06-09,EURCAD,1.34821,0.0020290156672710946
2022-06-10,EURCAD,1.34426,-0.0029298106378086164
2022-06-13,EURCAD,1.34176,-0.00185975927275972
2022-06-14,EURCAD,1.34946,0.0057387312186978345
2022-06-15,EURCAD,1.34595,-0.0026010404161666
2022-06-16,EURCAD,1.36656,0.015312604480107073
2022-06-17,EURCAD,1.36743,0.0006366350544431132
2022-06-20,EURCAD,1.36434,-0.0022597134771065175
2022-06-21,EURCAD,1.36072,-0.002653297565123225
2022-06-22,EURCAD,1.36789,0.005269269210418148
2022-06-23,EURCAD,1.36742,-0.0003435948797052557
2022-06-24,EURCAD,1.36033,-0.005184946834184134
2022-06-27,EURCAD,1.36231,0.0014555291730682374
2022-06-28,EURCAD,1.35433,-0.00585769758718635
2022-06-29,EURCAD,1.3461,-0.006076805505305205
2022-06-30,EURCAD,1.34871,0.0019389347002451984
2022-07-01,EURCAD,1.34339,-0.003944509939126983
2022-07-04,EURCAD,1.33946,-0.00292543490721231
2022-07-05,EURCAD,1.33756,-0.0014184820748659455
2022-07-06,EURCAD,1.32703,-0.007872544035407825
2022-07-07,EURCAD,1.31759,-0.007113629684332601
2022-07-08,EURCAD,1.3182,0.000462966476673321
2022-07-11,EURCAD,1.30522,-0.009846760734334659
2022-07-12,EURCAD,1.30645,0.0009423698686810145
2022-07-13,EURCAD,1.30452,-0.0014772857744268508
2022-07-14,EURCAD,1.3144,0.007573666942630286
2022-07-15,EURCAD,1.31342,-0.0007455873402312241
2022-07-18,EURCAD,1.31705,0.0027637770096389236
2022-07-19,EURCAD,1.31629,-0.000577047188793256
2022-07-20,EURCAD,1.31144,-0.003684598378776771
2022-07-21,EURCAD,1.31598,0.00346184346977374
2022-07-22,EURCAD,1.31864,0.0020213073147008487
2022-07-25,EURCAD,1.31256,-0.00461081113874906
2022-07-26,EURCAD,1.30336,-0.007009203388797403
2022-07-27,EURCAD,1.30795,0.00352166707586532
2022-07-28,EURCAD,1.30564,-0.0017661225582017437
2022-07-29,EURCAD,1.3081,0.0018841334517938346
2022-08-01,EURCAD,1.31699,0.006796116504854455
2022-08-02,EURCAD,1.3084,-0.0065224489176076705
2022-08-03,EURCAD,1.30604,-0.0018037297462548674
2022-08-04,EURCAD,1.31791,0.009088542464242844
2022-08-05,EURCAD,1.31637,-0.0011685168182955508
2022-08-08,EURCAD,1.31112,-0.003988240388340669
2022-08-09,EURCAD,1.31572,0.0035084507901641526
2022-08-10,EURCAD,1.31572,0.0
2022-08-11,EURCAD,1.31731,0.001208463806888993
2022-08-12,EURCAD,1.31016,-0.005427727717849273
2022-08-15,EURCAD,1.31031,0.00011448983330297757
2022-08-16,EURCAD,1.30598,-0.0033045615159772446
2022-08-17,EURCAD,1.31392,0.0060797255700699715
2022-08-18,EURCAD,1.30547,-0.006431137359961037
2022-08-19,EURCAD,1.30363,-0.001409454066351512
2022-08-22,EURCAD,1.2976,-0.004625545591924074
2022-08-23,EURCAD,1.29129,-0.004862823674475991
2022-08-24,EURCAD,1.29222,0.0007202100225354169
2022-08-25,EURCAD,1.28944,-0.002151336459735975
2022-08-26,EURCAD,1.29797,0.006615274847996178
2022-08-29,EURCAD,1.30039,0.0018644498717226288
2022-08-30,EURCAD,1.31074,0.007959150716323693
2022-08-31,EURCAD,1.31832,0.005782992813220034
2022-09-01,EURCAD,1.30779,-0.007987438558164861
2022-09-02,EURCAD,1.3058,-0.0015216510295995578
2022-09-05,EURCAD,1.30514,-0.0005054372798285467
2022-09-06,EURCAD,1.30247,-0.0020457575432519803
2022-09-07,EURCAD,1.31261,0.00778520810460126
2022-09-08,EURCAD,1.30833,-0.0032606791049893946
2022-09-09,EURCAD,1.30749,-0.0006420398523308002
2022-09-12,EURCAD,1.31401,0.004986653817619979
2022-09-13,EURCAD,1.31217,-0.0014002937572772378
2022-09-14,EURCAD,1.31331,0.0008687898671664307
2022-09-15,EURCAD,1.32216,0.006738698403271126
2022-09-16,EURCAD,1.3282,0.004568282204876928
2022-09-19,EURCAD,1.32831,8.281885258254462e-05
2022-09-20,EURCAD,1.33213,0.0028758347072594947
2022-09-21,EURCAD,1.32401,-0.0060955011898239375
2022-09-22,EURCAD,1.326,0.001503009795998711
2022-09-23,EURCAD,1.31689,-0.00687028657616906
2022-09-26,EURCAD,1.31987,0.0022629073043307635
2022-09-27,EURCAD,1.31693,-0.0022274921014949767
2022-09-28,EURCAD,1.3242,0.0055204149043610595
2022-09-29,EURCAD,1.34279,0.014038664854251426
2022-09-30,EURCAD,1.35491,0.009025983214054456
2022-10-03,EURCAD,1.33805,-0.012443630942276629
2022-10-04,EURCAD,1.34827,0.007637980643473874
2022-10-05,EURCAD,1.34586,-0.001787475802324523
2022-10-06,EURCAD,1.34581,-3.7150966668231256e-05
2022-10-07,EURCAD,1.33809,-0.005736322363483648
2022-10-10,EURCAD,1.3366,-0.0011135274906770576
2022-10-11,EURCAD,1.33815,0.0011596588358520066
2022-10-12,EURCAD,1.33988,0.001292829652878913
2022-10-13,EURCAD,1.34423,0.0032465593933785897
2022-10-14,EURCAD,1.35067,0.0047908468044903785
2022-10-17,EURCAD,1.34951,-0.0008588330236105612
2022-10-18,EURCAD,1.35474,0.003875480730042735
2022-10-19,EURCAD,1.34437,-0.007654605311720353
2022-10-20,EURCAD,1.3468,0.0018075381033495486
2022-10-21,EURCAD,1.34526,-0.0011434511434512684
2022-10-24,EURCAD,1.35311,0.005835303212762044
2022-10-25,EURCAD,1.3563,0.0023575319079749413
2022-10-26,EURCAD,1.36637,0.00742461107424619
2022-10-27,EURCAD,1.35237,-0.01024612659821278
2022-10-28,EURCAD,1.35501,0.0019521284855474885
2022-10-31,EURCAD,1.34571,-0.006863417982155173
2022-11-01,EURCAD,1.34585,0.00010403430159544591
2022-11-02,EURCAD,1.3454,-0.00033436118438168183
2022-11-03,EURCAD,1.33991,-0.004080570833952746
2022-11-04,EURCAD,1.34196,0.0015299535043398205
2022-11-07,EURCAD,1.35152,0.007123908313213523
2022-11-08,EURCAD,1.35236,0.0006215224340002656
2022-11-09,EURCAD,1.35394,0.00116832796001054
2022-11-10,EURCAD,1.3601,0.004549684624134187
